H,R,T
gene-06896,expression,gene-02359
gene-06896,expression,small_molecule-14987
gene-06913,regulate,gene-15508
gene-06913,regulate,hpo-08178
gene-06933,expression,gene-05263
gene-06933,inhibit,disease-2005
gene-06933,inhibit,gene-20404
gene-06982,cause,hpo-07011
gene-06999,marker,disease-4933
gene-06999,particip,hpo-13129
gene-07025,associate,disease-4933
gene-07025,increase,hpo-09980
gene-07025,patholog,disease-2005
gene-07025,reduce,disease-4933
gene-07025,reduce,gene-05002
gene-07034,cause,gene-13933
gene-07034,cause,gene-20404
gene-07034,develop,disease-4933
gene-07179,interact,gene-01630
gene-07179,reduce,small_molecule-02455
gene-07179,regulate,small_molecule-02455
gene-07226,regulate,hpo-13596
gene-07240,cause,disease-4933
gene-07240,patholog,gene-20404
gene-07265,have,hpo-13631
gene-07270,affect,disease-4933
gene-07270,associate,disease-4933
gene-07270,change,gene-20404
gene-07270,determin,disease-4933
gene-07270,expression,disease-4933
gene-07270,risk,disease-4933
gene-07270,risk,gene-20404
gene-07277,increase,gene-20404
gene-07277,protect,hpo-13600
gene-07320,expression,gene-01012
gene-07320,expression,gene-03507
gene-07320,expression,gene-07857
gene-07320,expression,gene-18979
gene-07320,expression,hpo-13610
gene-07340,reduce,hpo-13631
gene-07357,associate,hpo-13610
gene-07357,reduce,gene-04423
gene-07357,regulate,disease-4933
gene-07382,cause,hpo-13275
gene-07382,disrupt,hpo-13132
gene-07391,activate,gene-03608
gene-07391,activate,gene-04175
gene-07391,cause,hpo-13600
gene-07391,expression,disease-4933
gene-07391,increase,gene-20404
gene-07417,associate,disease-2005
gene-07417,associate,disease-4933
gene-07417,regulate,hpo-08119
gene-07452,change,disease-4933
gene-07452,expression,disease-4933
gene-07561,identifi,gene-20404
gene-07573,affect,hpo-13610
gene-07573,affect,hpo-13631
gene-07573,cause,gene-11125
gene-07573,cause,hpo-13596
gene-07573,change,gene-03770
gene-07573,change,gene-05285
gene-07573,change,small_molecule-06319
gene-07573,expression,disease-4933
gene-07573,expression,gene-02500
gene-07573,expression,small_molecule-06319
gene-07573,generate,drug-04111
gene-07573,increase,gene-01567
gene-07573,inhibit,disease-4933
gene-07573,inhibit,hpo-10098
gene-07573,inhibit,hpo-13610
gene-07573,inhibit,hpo-13631
gene-07573,patholog,disease-4933
gene-07573,reduce,disease-4933
gene-07573,reduce,small_molecule-09449
gene-07573,reverse,gene-20404
gene-07578,associate,small_molecule-02455
gene-07646,associate,disease-4933
gene-07646,regulate,hpo-13596
gene-07665,function,hpo-13631
gene-07671,associate,disease-2005
gene-07671,expression,gene-05403
gene-07671,regulate,gene-03608
gene-07671,regulate,gene-05403
gene-07671,regulate,gene-05856
gene-07671,regulate,hpo-06474
gene-07687,expression,disease-4933
gene-07692,associate,small_molecule-02455
gene-07745,affect,disease-4933
gene-07745,reduce,gene-00324
gene-07745,reduce,small_molecule-24398
gene-07751,associate,small_molecule-56954
gene-07751,increase,gene-20404
gene-07756,associate,disease-4933
gene-07870,cause,hpo-13596
gene-07870,gene,hpo-13596
gene-07877,associate,hpo-13610
gene-07877,develop,disease-4933
gene-07921,associate,disease-4933
gene-07921,associate,gene-02889
gene-07921,associate,gene-05708
gene-07930,affect,disease-4933
gene-07930,analyz,disease-4933
gene-07930,associate,disease-2005
gene-07930,associate,disease-2160
gene-07930,associate,disease-4933
gene-07930,associate,gene-00324
gene-07930,associate,gene-04155
gene-07930,associate,gene-05627
gene-07930,associate,gene-20404
gene-07930,associate,hpo-04345
gene-07930,associate,hpo-13610
gene-07930,cause,gene-20404
gene-07930,confer,hpo-04345
gene-07930,detect,disease-4933
gene-07930,expression,gene-20404
gene-07930,gene,disease-2160
gene-07930,patholog,disease-2005
gene-07930,regulate,gene-00324
gene-07930,risk,disease-4933
gene-07930,risk,gene-20404
gene-07930,risk,hpo-13132
gene-07997,function,disease-4933
gene-07997,marker,disease-4933
gene-07997,reduce,disease-4933
gene-08123,cause,hpo-13631
gene-08123,inhibit,gene-03770
gene-08123,regulate,gene-05708
gene-08142,expression,disease-4933
gene-08142,increase,gene-20404
gene-08142,patholog,disease-4933
gene-08160,reduce,gene-20404
gene-08160,regulate,disease-4933
gene-08197,expression,gene-20404
gene-08201,develop,disease-4933
gene-08201,observe,disease-4933
gene-08218,associate,small_molecule-11297
gene-08236,cause,hpo-13596
gene-08236,expression,gene-09402
gene-08236,regulate,hpo-13596
gene-08236,regulate,small_molecule-02455
gene-08246,associate,hpo-04043
gene-08246,associate,hpo-04231
gene-08246,identifi,disease-4933
gene-08255,activate,gene-09402
gene-08261,protect,gene-20404
gene-08274,activate,gene-20404
gene-08288,produce,disease-4933
gene-08303,increase,gene-20404
gene-08314,inhibit,hpo-06474
gene-08318,activate,disease-4933
gene-08318,cause,hpo-13610
gene-08347,expression,disease-4933
gene-08347,expression,hpo-13610
gene-08347,marker,hpo-13610
gene-08358,associate,gene-20404
gene-08358,cause,gene-20404
gene-08414,regulate,gene-24046
gene-08414,regulate,gene-25127
gene-08475,associate,disease-4933
gene-08475,increase,hpo-13610
gene-08521,associate,hpo-07332
gene-08533,associate,hpo-08335
gene-08533,regulate,hpo-12942
gene-08538,activate,disease-4933
gene-08538,cause,gene-04428
gene-08538,marker,gene-02981
gene-08552,associate,gene-28978
gene-08649,associate,disease-0573
gene-08649,associate,hpo-13596
gene-08649,regulate,gene-35041
gene-08694,risk,disease-4933
gene-08727,patholog,gene-20404
gene-08814,expression,gene-01659
gene-08823,expression,gene-20404
gene-08823,increase,hpo-13610
gene-08829,associate,hpo-13631
gene-08886,interact,hpo-13596
gene-08895,cause,disease-4933
gene-08939,cause,hpo-08236
gene-08939,cause,hpo-08335
gene-08966,increase,gene-20404
gene-08981,expression,disease-4933
gene-09013,cause,disease-4933
gene-09013,demonstr,disease-4933
gene-09013,demonstr,hpo-13320
gene-09013,increase,disease-4933
gene-09014,affect,disease-4933
gene-09014,affect,gene-20404
gene-09014,associate,disease-4933
gene-09014,cause,disease-4933
gene-09014,change,drug-00047
gene-09014,show,small_molecule-09029
gene-09023,marker,gene-04725
gene-09160,associate,disease-4933
gene-09160,expression,disease-4933
gene-09161,cause,gene-01346
gene-09258,regulate,gene-20404
gene-09400,cause,gene-20404
gene-09402,activate,disease-4933
gene-09402,affect,hpo-13631
gene-09402,associate,gene-01859
gene-09402,associate,gene-03472
gene-09402,associate,gene-05708
gene-09402,associate,gene-20404
gene-09402,associate,hpo-13342
gene-09402,cause,drug-13509
gene-09402,cause,gene-03472
gene-09402,encode,hpo-13596
gene-09402,enhance,disease-4933
gene-09402,expression,gene-02698
gene-09402,expression,gene-03472
gene-09402,expression,gene-04314
gene-09402,expression,gene-05044
gene-09402,expression,gene-08552
gene-09402,increase,gene-02698
gene-09402,increase,hpo-13452
gene-09402,inhibit,gene-06750
gene-09402,patholog,disease-4933
gene-09402,protect,gene-02997
gene-09402,protect,small_molecule-42326
gene-09402,reduce,gene-01591
gene-09402,reduce,gene-01859
gene-09402,reduce,gene-02698
gene-09402,reduce,gene-03472
gene-09402,reduce,gene-05227
gene-09402,reduce,gene-05708
gene-09402,reduce,gene-20404
gene-09402,regulate,disease-4933
gene-09402,regulate,gene-02997
gene-09402,regulate,gene-03472
gene-09402,regulate,gene-20404
gene-09402,treat,gene-03472
gene-09438,expression,gene-20404
gene-09449,expression,gene-24187
gene-09449,patholog,gene-20404
gene-09449,provid,hpo-13631
gene-09449,regulate,gene-20404
gene-09449,regulate,gene-24187
gene-09449,regulate,hpo-13631
gene-09458,enhance,disease-4933
gene-09462,contain,gene-03262
gene-09462,contain,small_molecule-35207
gene-09473,regulate,hpo-13596
gene-09533,expression,gene-14135
gene-09533,expression,gene-20404
gene-09533,interact,gene-13649
gene-09533,reduce,gene-02961
gene-09533,require,small_molecule-31164
gene-09581,change,disease-4933
gene-09581,reduce,gene-20404
gene-09581,regulate,gene-20404
gene-09640,cause,gene-03475
gene-09640,expression,gene-03475
gene-09640,expression,hpo-13596
gene-09640,require,gene-05029
gene-09703,cause,gene-02910
gene-09703,increase,hpo-06474
gene-09703,interact,gene-05665
gene-09703,regulate,gene-03608
gene-09705,expression,disease-4933
gene-09705,regulate,disease-4933
gene-09802,cause,hpo-06751
gene-09802,demonstr,hpo-04198
gene-09802,demonstr,hpo-13424
gene-09802,demonstr,hpo-13430
gene-09906,inhibit,gene-03604
gene-09906,inhibit,gene-05708
gene-09906,regulate,gene-03604
gene-09962,associate,hpo-07292
gene-10292,patholog,disease-4933
gene-10373,increase,gene-20404
gene-10375,associate,disease-4933
gene-10375,associate,hpo-13596
gene-10375,inhibit,hpo-13631
gene-10376,affect,gene-20404
gene-10376,associate,disease-4069
gene-10376,associate,disease-4933
gene-10376,associate,gene-20404
gene-10376,cause,disease-4933
gene-10376,marker,disease-4933
gene-10376,marker,hpo-13610
gene-10381,cause,gene-20404
gene-10381,expression,gene-02371
gene-10381,expression,gene-05624
gene-10381,production,gene-20404
gene-10393,affect,gene-00596
gene-10393,cause,gene-00596
gene-10393,regulate,disease-2160
gene-10393,regulate,gene-00596
gene-10393,regulate,hpo-10178
gene-10393,regulate,hpo-13474
gene-10393,regulate,hpo-13610
gene-10414,expression,gene-05736
gene-10414,regulate,gene-20404
gene-10414,regulate,small_molecule-35207
gene-10421,marker,mirna-2133
gene-10441,affect,hpo-13600
gene-10443,associate,disease-4933
gene-10443,patholog,gene-20404
gene-10443,regulate,hpo-13610
gene-11059,act,hpo-13600
gene-11059,exist,hpo-13600
gene-11059,focus,hpo-13600
gene-11059,regulate,hpo-12950
gene-11110,serve,disease-4933
gene-11125,associate,disease-4933
gene-11125,cause,disease-2005
gene-11125,control,hpo-10098
gene-11125,expression,hpo-10098
gene-11125,expression,hpo-13610
gene-11125,function,drug-00160
gene-11125,have,hpo-13596
gene-11125,increase,disease-4933
gene-11125,increase,hpo-10098
gene-11125,inhibit,gene-04314
gene-11125,inhibit,gene-12862
gene-11125,observe,hpo-13610
gene-11125,reduce,gene-05708
gene-11125,reduce,gene-05736
gene-11125,regulate,gene-01827
gene-11143,affect,disease-4933
gene-11143,affect,hpo-13596
gene-11171,cause,disease-4933
gene-11171,cause,hpo-13610
gene-11171,expression,gene-02889
gene-11171,reduce,gene-02904
gene-11171,reduce,gene-05399
gene-11171,reduce,gene-11361
gene-11174,regulate,gene-20404
gene-11236,associate,hpo-10141
gene-11262,change,disease-4933
gene-11262,treat,gene-20404
gene-11313,focus,hpo-09947
gene-11347,affect,gene-02889
gene-11347,expression,gene-00699
gene-11361,cause,disease-4933
gene-11361,cause,gene-05399
gene-11361,reduce,gene-11171
gene-11361,reduce,small_molecule-31164
gene-11361,regulate,gene-11171
gene-11371,associate,disease-4933
gene-11371,associate,hpo-10003
gene-11371,exist,gene-20404
gene-11371,risk,hpo-10003
gene-11417,identifi,gene-27622
gene-11423,expression,disease-4933
gene-11423,gene,gene-20404
gene-11469,associate,disease-4933
gene-11519,expression,disease-4933
gene-11613,associate,gene-05644
gene-11613,regulate,gene-20404
gene-11711,cause,disease-4933
gene-11711,cause,gene-00783
gene-11732,cause,hpo-13610
gene-11834,reduce,disease-4933
gene-11834,regulate,disease-4933
gene-11844,cause,hpo-10098
gene-11844,reduce,gene-20404
gene-11938,gene,disease-4933
gene-11938,increase,gene-20404
gene-11938,risk,disease-4933
gene-11942,associate,disease-4933
gene-11942,associate,hpo-09124
gene-12084,affect,gene-04570
gene-12084,bind,gene-04570
gene-12084,detect,disease-4933
gene-12084,function,gene-04570
gene-12084,require,hpo-13596
gene-12102,cause,hpo-13632
gene-12102,develop,disease-4933
gene-12102,increase,gene-01565
gene-12102,regulate,gene-01559
gene-12105,expression,disease-2160
gene-12116,activate,gene-01163
gene-12116,activate,small_molecule-26886
gene-12116,enhance,gene-02875
gene-12116,enhance,hpo-13631
gene-12116,expression,small_molecule-51899
gene-12116,increase,disease-4933
gene-12116,increase,gene-02889
gene-12116,increase,gene-05029
gene-12116,increase,gene-05958
gene-12116,increase,small_molecule-48498
gene-12116,potenti,gene-05958
gene-12116,regulate,disease-4933
gene-12275,cause,gene-20404
gene-12284,patholog,gene-20404
gene-12310,associate,disease-4933
gene-12489,act,disease-4933
gene-12489,associate,disease-4933
gene-12489,cause,disease-4933
gene-12489,cause,gene-09449
gene-12489,cause,gene-24187
gene-12489,expression,gene-05165
gene-12489,function,disease-4933
gene-12489,inhibit,disease-4933
gene-12489,marker,gene-24187
gene-12489,regulate,gene-09449
gene-12489,regulate,gene-20404
gene-12489,regulate,hpo-13631
gene-12624,associate,gene-05165
gene-12624,expression,hpo-13596
gene-12781,associate,gene-04295
gene-12801,observe,gene-20404
gene-12801,particip,disease-4933
gene-12801,reduce,gene-05165
gene-12801,regulate,disease-4933
gene-12801,regulate,gene-05165
gene-12862,regulate,gene-09402
gene-12874,act,gene-19754
gene-12874,act,hpo-12673
gene-12874,reduce,disease-4933
gene-12981,inhibit,disease-4933
gene-13090,identifi,disease-3908
gene-13128,increase,disease-4933
gene-13128,production,gene-02895
gene-13128,reduce,disease-4933
gene-13132,associate,hpo-13596
gene-13132,patholog,disease-4933
gene-13259,associate,gene-20404
gene-13259,cause,gene-20404
gene-13308,affect,hpo-13074
gene-13308,expression,gene-27014
gene-13308,increase,gene-03608
gene-13308,increase,gene-27014
gene-13308,reduce,gene-27014
gene-13417,regulate,gene-00166
gene-13417,regulate,small_molecule-08924
gene-13633,associate,disease-4933
gene-13633,risk,disease-4933
gene-13649,expression,gene-20404
gene-13766,consist,gene-04360
gene-13766,disrupt,gene-04360
gene-13882,associate,gene-11271
gene-13882,gene,gene-11271
gene-13933,regulate,disease-4933
gene-13933,show,gene-02500
gene-13933,show,gene-06616
gene-13933,show,gene-08445
gene-13950,affect,hpo-12945
gene-13950,affect,hpo-13303
gene-13950,associate,disease-2160
gene-13950,associate,disease-4933
gene-13950,cause,hpo-12407
gene-13950,cause,hpo-13309
gene-13950,gene,gene-20404
gene-14080,associate,disease-4933
gene-14080,associate,gene-20404
gene-14080,expression,disease-4933
gene-14080,risk,gene-20404
gene-14130,differenti,gene-20404
gene-14135,inhibit,small_molecule-51879
gene-14135,reduce,gene-02961
gene-14135,require,small_molecule-31164
gene-14135,signal,gene-02961
gene-14172,inhibit,hpo-13631
gene-14172,marker,disease-4933
gene-14177,reduce,disease-4933
gene-14327,associate,gene-20404
gene-14327,cause,gene-20404
gene-14490,associate,disease-4933
gene-14509,associate,disease-4933
gene-14509,cause,hpo-07332
gene-14509,regulate,disease-4933
gene-14517,associate,gene-20404
gene-14517,cause,gene-20404
gene-14561,protect,hpo-13596
gene-14726,expression,disease-4933
gene-14819,expression,gene-05002
gene-14887,response,gene-05708
gene-14915,interact,hpo-13596
gene-15131,marker,gene-20404
gene-15199,associate,disease-4933
gene-15199,expression,gene-06543
gene-15199,reduce,hpo-13600
gene-15200,affect,hpo-10178
gene-15200,associate,gene-20404
gene-15200,associate,hpo-13610
gene-15200,identifi,hpo-13610
gene-15200,risk,gene-20404
gene-15280,associate,gene-20404
gene-15294,expression,gene-20404
gene-15295,cause,hpo-13596
gene-15570,contain,gene-03262
gene-15570,contain,gene-14430
gene-15570,contain,small_molecule-35207
gene-15653,associate,gene-02000
gene-15653,interact,gene-02058
gene-15659,associate,gene-13734
gene-15659,patholog,gene-20404
gene-15673,associate,gene-20404
gene-15714,function,gene-04741
gene-15974,expression,gene-20404
gene-16045,affect,drug-13065
gene-16408,act,gene-00686
gene-16408,affect,hpo-07332
gene-16408,cause,gene-20404
gene-16408,detect,hpo-13610
gene-16408,detect,small_molecule-13815
gene-16408,develop,disease-4933
gene-16408,develop,hpo-07132
gene-16408,develop,hpo-13610
gene-16408,expression,disease-4933
gene-16408,expression,gene-00686
gene-16408,production,gene-14172
gene-16408,show,disease-4933
gene-16440,transloc,gene-05103
gene-16440,transloc,gene-27382
gene-16601,patholog,disease-4933
gene-16674,affect,hpo-13631
gene-16674,demonstr,gene-20404
gene-16674,demonstr,hpo-13631
gene-16674,risk,disease-4933
gene-16781,cause,disease-4933
gene-16781,differenti,disease-4933
gene-16781,evalu,hpo-13596
gene-16781,identifi,gene-20404
gene-16781,inhibit,hpo-13631
gene-16781,protect,hpo-13596
gene-16895,associate,disease-4933
gene-16895,associate,hpo-07333
gene-16895,associate,hpo-13610
gene-16895,evalu,hpo-13245
gene-16895,evalu,hpo-13610
gene-16948,patholog,disease-4933
gene-16961,produce,hpo-13631
gene-16961,reduce,hpo-09980
gene-17059,reverse,gene-09538
gene-17130,affect,gene-04978
gene-17130,expression,disease-4933
gene-17130,expression,hpo-08335
gene-17130,increase,gene-20404
gene-17130,regulate,gene-02145
gene-17142,marker,gene-20404
gene-17331,associate,protein-03556
gene-17331,cause,protein-03556
gene-17331,expression,disease-4933
gene-17331,expression,gene-20404
gene-17331,regulate,gene-05227
gene-17357,gene,gene-20404
gene-17357,occur,gene-20404
gene-17357,risk,disease-4933
gene-17547,expression,gene-10292
gene-17640,activate,hpo-13631
gene-17759,associate,disease-4933
gene-17759,associate,hpo-10098
gene-17759,particip,disease-4933
gene-18189,expression,gene-20404
gene-18189,inhibit,gene-20404
gene-18189,inhibit,hpo-10098
gene-18189,interact,disease-4933
gene-18189,reduce,disease-4933
gene-18357,associate,disease-4933
gene-18357,associate,hpo-13631
gene-18357,differenti,hpo-10008
gene-18357,have,gene-00545
gene-18357,marker,disease-4933
gene-18357,risk,disease-4933
gene-18357,studi,disease-4933
gene-18639,reduce,gene-02961
gene-18984,determin,hpo-09743
gene-18984,develop,hpo-03420
gene-18986,regulate,drug-13650
gene-18986,regulate,gene-05708
gene-19252,associate,disease-2005
gene-19476,expression,disease-4933
gene-19544,enhance,gene-36526
gene-19648,associate,disease-4933
gene-19648,cause,hpo-06983
gene-19648,cause,hpo-08105
gene-19648,cause,hpo-09990
gene-19648,cause,hpo-13596
gene-19648,encode,gene-15902
gene-20010,associate,hpo-13610
gene-20113,associate,hpo-13631
gene-20113,associate,small_molecule-51879
gene-20113,cause,gene-00175
gene-20113,cause,gene-05708
gene-20113,cause,small_molecule-51879
gene-20113,focus,disease-4933
gene-20113,focus,gene-04533
gene-20113,increase,disease-4933
gene-20113,produce,small_molecule-51879
gene-20272,associate,gene-13132
gene-20272,associate,hpo-13596
gene-20404,act,small_molecule-19306
gene-20404,activate,gene-00803
gene-20404,activate,gene-01565
gene-20404,activate,gene-04155
gene-20404,activate,gene-04175
gene-20404,activate,gene-05958
gene-20404,activate,gene-13128
gene-20404,affect,disease-2005
gene-20404,affect,gene-04150
gene-20404,affect,hpo-13596
gene-20404,analyz,gene-00215
gene-20404,analyz,gene-00892
gene-20404,analyz,gene-04447
gene-20404,analyz,gene-10443
gene-20404,analyz,gene-15659
gene-20404,analyz,small_molecule-04497
gene-20404,analyz,small_molecule-52963
gene-20404,associate,disease-1746
gene-20404,associate,disease-2920
gene-20404,associate,disease-6572
gene-20404,associate,gene-00131
gene-20404,associate,gene-00153
gene-20404,associate,gene-00164
gene-20404,associate,gene-00473
gene-20404,associate,gene-00765
gene-20404,associate,gene-00943
gene-20404,associate,gene-01163
gene-20404,associate,gene-01421
gene-20404,associate,gene-01649
gene-20404,associate,gene-01886
gene-20404,associate,gene-02500
gene-20404,associate,gene-02885
gene-20404,associate,gene-02889
gene-20404,associate,gene-02901
gene-20404,associate,gene-02958
gene-20404,associate,gene-03240
gene-20404,associate,gene-03364
gene-20404,associate,gene-03560
gene-20404,associate,gene-03577
gene-20404,associate,gene-03810
gene-20404,associate,gene-04155
gene-20404,associate,gene-05101
gene-20404,associate,gene-05708
gene-20404,associate,gene-05958
gene-20404,associate,gene-06038
gene-20404,associate,gene-06789
gene-20404,associate,gene-07930
gene-20404,associate,gene-13734
gene-20404,associate,gene-15659
gene-20404,associate,gene-18357
gene-20404,associate,gene-28978
gene-20404,associate,gene-34227
gene-20404,associate,hpo-07124
gene-20404,associate,hpo-08335
gene-20404,associate,hpo-09698
gene-20404,associate,hpo-09985
gene-20404,associate,hpo-10098
gene-20404,associate,hpo-12884
gene-20404,associate,hpo-13596
gene-20404,associate,hpo-13631
gene-20404,associate,small_molecule-04497
gene-20404,associate,small_molecule-04705
gene-20404,associate,small_molecule-06162
gene-20404,associate,small_molecule-08347
gene-20404,associate,small_molecule-09029
gene-20404,associate,small_molecule-12436
gene-20404,associate,small_molecule-16652
gene-20404,bind,gene-06034
gene-20404,bind,small_molecule-09029
gene-20404,cause,disease-1700
gene-20404,cause,drug-00057
gene-20404,cause,drug-03042
gene-20404,cause,gene-04155
gene-20404,cause,gene-05165
gene-20404,cause,gene-06556
gene-20404,cause,hpo-03549
gene-20404,cause,hpo-13319
gene-20404,cause,hpo-13596
gene-20404,cause,hpo-13631
gene-20404,cause,small_molecule-06162
gene-20404,cause,small_molecule-06415
gene-20404,cause,small_molecule-09803
gene-20404,cause,small_molecule-34646
gene-20404,cause,small_molecule-35089
gene-20404,change,gene-00892
gene-20404,change,gene-09014
gene-20404,confer,disease-2005
gene-20404,consist,hpo-13596
gene-20404,contain,gene-00153
gene-20404,contain,gene-00199
gene-20404,contain,gene-02958
gene-20404,contain,gene-07930
gene-20404,contain,gene-14201
gene-20404,detect,gene-00486
gene-20404,detect,gene-02395
gene-20404,determin,small_molecule-12436
gene-20404,develop,disease-0096
gene-20404,develop,disease-2005
gene-20404,develop,small_molecule-03401
gene-20404,exist,disease-2005
gene-20404,expression,gene-00324
gene-20404,expression,gene-00390
gene-20404,expression,gene-00486
gene-20404,expression,gene-01200
gene-20404,expression,gene-01692
gene-20404,expression,gene-02371
gene-20404,expression,gene-02536
gene-20404,expression,gene-02832
gene-20404,expression,gene-03810
gene-20404,expression,gene-04150
gene-20404,expression,gene-04506
gene-20404,expression,gene-04508
gene-20404,expression,gene-05263
gene-20404,expression,gene-05491
gene-20404,expression,gene-05492
gene-20404,expression,gene-05644
gene-20404,expression,gene-05761
gene-20404,expression,gene-06016
gene-20404,expression,gene-07312
gene-20404,expression,gene-07537
gene-20404,expression,gene-12116
gene-20404,expression,gene-14108
gene-20404,expression,gene-15974
gene-20404,expression,gene-20547
gene-20404,expression,gene-24084
gene-20404,expression,small_molecule-11583
gene-20404,feature,hpo-07122
gene-20404,feature,hpo-13596
gene-20404,found,gene-03980
gene-20404,found,gene-05002
gene-20404,gene,hpo-13596
gene-20404,gene,small_molecule-08347
gene-20404,gene,small_molecule-35284
gene-20404,have,disease-2005
gene-20404,have,gene-07930
gene-20404,have,hpo-12884
gene-20404,increase,disease-2005
gene-20404,increase,gene-02698
gene-20404,increase,gene-02889
gene-20404,increase,gene-03512
gene-20404,increase,gene-03770
gene-20404,increase,gene-05029
gene-20404,increase,gene-05736
gene-20404,increase,gene-09583
gene-20404,increase,gene-15744
gene-20404,increase,hpo-13465
gene-20404,increase,hpo-13600
gene-20404,increase,small_molecule-04877
gene-20404,increase,small_molecule-06845
gene-20404,inhibit,gene-06750
gene-20404,inhibit,gene-09100
gene-20404,interact,disease-2005
gene-20404,interact,small_molecule-34508
gene-20404,marker,gene-00476
gene-20404,marker,gene-00486
gene-20404,marker,gene-00853
gene-20404,marker,gene-05736
gene-20404,mutate,gene-05605
gene-20404,patholog,disease-2005
gene-20404,patholog,gene-03475
gene-20404,patholog,gene-24094
gene-20404,patholog,small_molecule-03540
gene-20404,patholog,small_molecule-09029
gene-20404,predict,small_molecule-19306
gene-20404,predict,small_molecule-36251
gene-20404,protect,disease-2005
gene-20404,provid,gene-02197
gene-20404,reduce,disease-2005
gene-20404,reduce,drug-01588
gene-20404,reduce,drug-05110
gene-20404,reduce,drug-08346
gene-20404,reduce,gene-02500
gene-20404,reduce,hpo-08301
gene-20404,regulate,drug-04644
gene-20404,regulate,drug-08346
gene-20404,regulate,gene-00131
gene-20404,regulate,gene-00540
gene-20404,regulate,gene-00868
gene-20404,regulate,gene-02197
gene-20404,regulate,gene-02678
gene-20404,regulate,gene-02704
gene-20404,regulate,gene-02706
gene-20404,regulate,gene-03527
gene-20404,regulate,gene-05002
gene-20404,regulate,gene-06707
gene-20404,regulate,gene-08274
gene-20404,regulate,gene-09402
gene-20404,regulate,gene-09449
gene-20404,regulate,gene-11174
gene-20404,regulate,gene-14819
gene-20404,regulate,gene-15131
gene-20404,regulate,gene-18357
gene-20404,regulate,gene-24121
gene-20404,regulate,hpo-13132
gene-20404,regulate,small_molecule-05736
gene-20404,regulate,small_molecule-12439
gene-20404,require,gene-05165
gene-20404,require,hpo-10008
gene-20404,response,hpo-13319
gene-20404,reverse,small_molecule-19306
gene-20404,risk,disease-0192
gene-20404,risk,gene-01208
gene-20404,risk,gene-04533
gene-20404,risk,hpo-13214
gene-20404,risk,mirna-3037
gene-20404,risk,small_molecule-21711
gene-20404,risk,small_molecule-37170
gene-20404,risk,small_molecule-53776
gene-20404,show,gene-00199
gene-20404,show,gene-01565
gene-20404,show,gene-01606
gene-20404,show,gene-02208
gene-20404,show,gene-02895
gene-20404,show,gene-03479
gene-20404,show,gene-05165
gene-20404,show,gene-05708
gene-20404,show,gene-13128
gene-20404,show,hpo-10178
gene-20404,show,small_molecule-19306
gene-20404,studi,gene-02397
gene-20404,treat,disease-2005
gene-20404,treat,drug-00268
gene-20404,treat,drug-05110
gene-20404,treat,gene-05165
gene-20404,treat,gene-08535
gene-20404,treat,hpo-10178
gene-20404,treat,hpo-13465
gene-20404,treat,hpo-13610
gene-20404,treat,small_molecule-02455
gene-20404,treat,small_molecule-19306
gene-20404,treat,small_molecule-32855
gene-20404,use,gene-03608
gene-20497,associate,gene-11349
gene-20547,associate,gene-20404
gene-20620,encode,disease-2160
gene-20620,encode,disease-4933
gene-20620,encode,hpo-13610
gene-20767,treat,disease-4933
gene-20953,associate,disease-4933
gene-20953,risk,disease-4933
gene-20953,show,gene-20404
gene-21202,associate,disease-4933
gene-21202,associate,hpo-13596
gene-21202,associate,hpo-13610
gene-21202,marker,disease-4933
gene-21382,activate,protein-05049
gene-21382,production,drug-12015
gene-21382,production,gene-02917
gene-21382,production,gene-02918
gene-21382,response,hpo-13631
gene-21570,associate,hpo-13596
gene-21570,expression,gene-20404
gene-21570,prevent,disease-4933
gene-21899,activate,gene-20953
gene-21899,affect,disease-4933
gene-21899,change,gene-20404
gene-21899,increase,gene-20404
gene-21899,show,gene-00347
gene-21899,show,gene-02261
gene-21899,show,gene-05110
gene-22008,feature,disease-4933
gene-22008,feature,hpo-13602
gene-22233,associate,disease-4933
gene-22382,expression,disease-4933
gene-22611,treat,gene-20404
gene-22654,expression,hpo-13596
gene-24046,expression,gene-04833
gene-24046,reduce,gene-02917
gene-24046,reduce,gene-04831
gene-24068,cause,disease-4933
gene-24068,regulate,gene-20404
gene-24083,marker,gene-00892
gene-24084,interact,gene-03296
gene-24084,regulate,disease-4933
gene-24084,regulate,gene-20404
gene-24085,control,disease-4933
gene-24085,patholog,disease-0984
gene-24085,patholog,disease-1472
gene-24085,patholog,hpo-04373
gene-24085,treat,disease-4933
gene-24094,associate,gene-17059
gene-24094,associate,hpo-13006
gene-24094,expression,disease-4933
gene-24094,marker,gene-20404
gene-24094,patholog,gene-20404
gene-24094,regulate,gene-17059
gene-24094,show,hpo-13631
gene-24096,increase,gene-20404
gene-24109,associate,disease-4933
gene-24109,cause,gene-11125
gene-24109,expression,disease-4933
gene-24118,inhibit,gene-09100
gene-24118,reduce,gene-02889
gene-24118,reduce,gene-05708
gene-24118,reduce,hpo-13631
gene-24118,regulate,disease-4933
gene-24118,regulate,gene-00175
gene-24129,regulate,gene-00540
gene-24131,associate,hpo-13631
gene-24131,reduce,hpo-13631
gene-24131,regulate,disease-4933
gene-24131,regulate,hpo-13631
gene-24131,treat,disease-4933
gene-24136,associate,gene-20404
gene-24136,cause,gene-03823
gene-24136,predict,gene-20404
gene-24136,studi,gene-11162
